properties.nombre,properties.libres,timestamp
Arcco,0,2022-02-02 06:23:07.334706
Atotxa,189,2022-02-02 06:23:07.334706
Boulevard,339,2022-02-02 06:23:07.334706
Buen Pastor,309,2022-02-02 06:23:07.334706
Easo,160,2022-02-02 06:23:07.334706
Estación,313,2022-02-02 06:23:07.334706
Illumbe,0,2022-02-02 06:23:07.334706
Katalunia,361,2022-02-02 06:23:07.334706
Kontxa,517,2022-02-02 06:23:07.334706
Kursaal,233,2022-02-02 06:23:07.334706
Okendo,561,2022-02-02 06:23:07.334706
Ondarreta,0,2022-02-02 06:23:07.334706
Pio XII,382,2022-02-02 06:23:07.334706
San Martin,246,2022-02-02 06:23:07.334706
Txofre,0,2022-02-02 06:23:07.334706
Zuatzu,0,2022-02-02 06:23:07.334706
Arcco,0,2022-02-02 07:17:32.410660
Atotxa,177,2022-02-02 07:17:32.410660
Boulevard,334,2022-02-02 07:17:32.410660
Buen Pastor,301,2022-02-02 07:17:32.410660
Easo,158,2022-02-02 07:17:32.410660
Estación,308,2022-02-02 07:17:32.410660
Illumbe,0,2022-02-02 07:17:32.410660
Katalunia,356,2022-02-02 07:17:32.410660
Kontxa,495,2022-02-02 07:17:32.410660
Kursaal,227,2022-02-02 07:17:32.410660
Okendo,541,2022-02-02 07:17:32.410660
Ondarreta,0,2022-02-02 07:17:32.410660
Pio XII,376,2022-02-02 07:17:32.410660
San Martin,231,2022-02-02 07:17:32.410660
Txofre,0,2022-02-02 07:17:32.410660
Zuatzu,0,2022-02-02 07:17:32.410660
Arcco,0,2022-02-02 08:22:43.905980
Atotxa,121,2022-02-02 08:22:43.905980
Boulevard,296,2022-02-02 08:22:43.905980
Buen Pastor,242,2022-02-02 08:22:43.905980
Easo,135,2022-02-02 08:22:43.905980
Estación,273,2022-02-02 08:22:43.905980
Illumbe,0,2022-02-02 08:22:43.905980
Katalunia,305,2022-02-02 08:22:43.905980
Kontxa,454,2022-02-02 08:22:43.905980
Kursaal,193,2022-02-02 08:22:43.905980
Okendo,471,2022-02-02 08:22:43.905980
Ondarreta,0,2022-02-02 08:22:43.905980
Pio XII,348,2022-02-02 08:22:43.905980
San Martin,192,2022-02-02 08:22:43.905980
Txofre,0,2022-02-02 08:22:43.905980
Zuatzu,0,2022-02-02 08:22:43.905980
Arcco,0,2022-02-02 09:18:52.319745
Atotxa,79,2022-02-02 09:18:52.319745
Boulevard,229,2022-02-02 09:18:52.319745
Buen Pastor,180,2022-02-02 09:18:52.319745
Easo,88,2022-02-02 09:18:52.319745
Estación,246,2022-02-02 09:18:52.319745
Illumbe,0,2022-02-02 09:18:52.319745
Katalunia,218,2022-02-02 09:18:52.319745
Kontxa,410,2022-02-02 09:18:52.319745
Kursaal,167,2022-02-02 09:18:52.319745
Okendo,391,2022-02-02 09:18:52.319745
Ondarreta,0,2022-02-02 09:18:52.319745
Pio XII,308,2022-02-02 09:18:52.319745
San Martin,150,2022-02-02 09:18:52.319745
Txofre,0,2022-02-02 09:18:52.319745
Zuatzu,0,2022-02-02 09:18:52.319745
Arcco,0,2022-02-02 10:21:11.538516
Atotxa,77,2022-02-02 10:21:11.538516
Boulevard,154,2022-02-02 10:21:11.538516
Buen Pastor,127,2022-02-02 10:21:11.538516
Easo,74,2022-02-02 10:21:11.538516
Estación,227,2022-02-02 10:21:11.538516
Illumbe,0,2022-02-02 10:21:11.538516
Katalunia,166,2022-02-02 10:21:11.538516
Kontxa,354,2022-02-02 10:21:11.538516
Kursaal,161,2022-02-02 10:21:11.538516
Okendo,347,2022-02-02 10:21:11.538516
Ondarreta,0,2022-02-02 10:21:11.538516
Pio XII,309,2022-02-02 10:21:11.538516
San Martin,119,2022-02-02 10:21:11.538516
Txofre,0,2022-02-02 10:21:11.538516
Zuatzu,0,2022-02-02 10:21:11.538516
Arcco,0,2022-02-02 11:16:33.475469
Atotxa,68,2022-02-02 11:16:33.475469
Boulevard,117,2022-02-02 11:16:33.475469
Buen Pastor,105,2022-02-02 11:16:33.475469
Easo,75,2022-02-02 11:16:33.475469
Estación,214,2022-02-02 11:16:33.475469
Illumbe,0,2022-02-02 11:16:33.475469
Katalunia,148,2022-02-02 11:16:33.475469
Kontxa,318,2022-02-02 11:16:33.475469
Kursaal,152,2022-02-02 11:16:33.475469
Okendo,328,2022-02-02 11:16:33.475469
Ondarreta,0,2022-02-02 11:16:33.475469
Pio XII,308,2022-02-02 11:16:33.475469
San Martin,93,2022-02-02 11:16:33.475469
Txofre,0,2022-02-02 11:16:33.475469
Zuatzu,0,2022-02-02 11:16:33.475469
Arcco,0,2022-02-02 12:30:43.463569
Atotxa,97,2022-02-02 12:30:43.463569
Boulevard,151,2022-02-02 12:30:43.463569
Buen Pastor,130,2022-02-02 12:30:43.463569
Easo,93,2022-02-02 12:30:43.463569
Estación,226,2022-02-02 12:30:43.463569
Illumbe,0,2022-02-02 12:30:43.463569
Katalunia,199,2022-02-02 12:30:43.463569
Kontxa,318,2022-02-02 12:30:43.463569
Kursaal,149,2022-02-02 12:30:43.463569
Okendo,332,2022-02-02 12:30:43.463569
Ondarreta,0,2022-02-02 12:30:43.463569
Pio XII,313,2022-02-02 12:30:43.463569
San Martin,82,2022-02-02 12:30:43.463569
Txofre,0,2022-02-02 12:30:43.463569
Zuatzu,0,2022-02-02 12:30:43.463569
Arcco,0,2022-02-02 13:21:27.892260
Atotxa,119,2022-02-02 13:21:27.892260
Boulevard,179,2022-02-02 13:21:27.892260
Buen Pastor,144,2022-02-02 13:21:27.892260
Easo,119,2022-02-02 13:21:27.892260
Estación,240,2022-02-02 13:21:27.892260
Illumbe,0,2022-02-02 13:21:27.892260
Katalunia,225,2022-02-02 13:21:27.892260
Kontxa,331,2022-02-02 13:21:27.892260
Kursaal,150,2022-02-02 13:21:27.892260
Okendo,357,2022-02-02 13:21:27.892260
Ondarreta,0,2022-02-02 13:21:27.892260
Pio XII,330,2022-02-02 13:21:27.892260
San Martin,128,2022-02-02 13:21:27.892260
Txofre,0,2022-02-02 13:21:27.892260
Zuatzu,0,2022-02-02 13:21:27.892260
Arcco,0,2022-02-02 14:17:21.972867
Atotxa,138,2022-02-02 14:17:21.972867
Boulevard,203,2022-02-02 14:17:21.972867
Buen Pastor,170,2022-02-02 14:17:21.972867
Easo,112,2022-02-02 14:17:21.972867
Estación,257,2022-02-02 14:17:21.972867
Illumbe,0,2022-02-02 14:17:21.972867
Katalunia,244,2022-02-02 14:17:21.972867
Kontxa,342,2022-02-02 14:17:21.972867
Kursaal,162,2022-02-02 14:17:21.972867
Okendo,385,2022-02-02 14:17:21.972867
Ondarreta,0,2022-02-02 14:17:21.972867
Pio XII,351,2022-02-02 14:17:21.972867
San Martin,150,2022-02-02 14:17:21.972867
Txofre,0,2022-02-02 14:17:21.972867
Zuatzu,0,2022-02-02 14:17:21.972867
Arcco,0,2022-02-02 15:21:37.652413
Atotxa,136,2022-02-02 15:21:37.652413
Boulevard,208,2022-02-02 15:21:37.652413
Buen Pastor,152,2022-02-02 15:21:37.652413
Easo,103,2022-02-02 15:21:37.652413
Estación,255,2022-02-02 15:21:37.652413
Illumbe,0,2022-02-02 15:21:37.652413
Katalunia,212,2022-02-02 15:21:37.652413
Kontxa,361,2022-02-02 15:21:37.652413
Kursaal,171,2022-02-02 15:21:37.652413
Okendo,397,2022-02-02 15:21:37.652413
Ondarreta,0,2022-02-02 15:21:37.652413
Pio XII,338,2022-02-02 15:21:37.652413
San Martin,138,2022-02-02 15:21:37.652413
Txofre,0,2022-02-02 15:21:37.652413
Zuatzu,0,2022-02-02 15:21:37.652413
Arcco,0,2022-02-02 16:29:12.082149
Atotxa,128,2022-02-02 16:29:12.082149
Boulevard,190,2022-02-02 16:29:12.082149
Buen Pastor,100,2022-02-02 16:29:12.082149
Easo,75,2022-02-02 16:29:12.082149
Estación,225,2022-02-02 16:29:12.082149
Illumbe,0,2022-02-02 16:29:12.082149
Katalunia,155,2022-02-02 16:29:12.082149
Kontxa,368,2022-02-02 16:29:12.082149
Kursaal,155,2022-02-02 16:29:12.082149
Okendo,392,2022-02-02 16:29:12.082149
Ondarreta,0,2022-02-02 16:29:12.082149
Pio XII,336,2022-02-02 16:29:12.082149
San Martin,115,2022-02-02 16:29:12.082149
Txofre,0,2022-02-02 16:29:12.082149
Zuatzu,0,2022-02-02 16:29:12.082149
Arcco,0,2022-02-02 17:20:48.927597
Atotxa,118,2022-02-02 17:20:48.927597
Boulevard,153,2022-02-02 17:20:48.927597
Buen Pastor,82,2022-02-02 17:20:48.927597
Easo,66,2022-02-02 17:20:48.927597
Estación,198,2022-02-02 17:20:48.927597
Illumbe,0,2022-02-02 17:20:48.927597
Katalunia,143,2022-02-02 17:20:48.927597
Kontxa,366,2022-02-02 17:20:48.927597
Kursaal,154,2022-02-02 17:20:48.927597
Okendo,369,2022-02-02 17:20:48.927597
Ondarreta,0,2022-02-02 17:20:48.927597
Pio XII,335,2022-02-02 17:20:48.927597
San Martin,106,2022-02-02 17:20:48.927597
Txofre,0,2022-02-02 17:20:48.927597
Zuatzu,0,2022-02-02 17:20:48.927597
Arcco,0,2022-02-02 18:22:25.976185
Atotxa,114,2022-02-02 18:22:25.976185
Boulevard,139,2022-02-02 18:22:25.976185
Buen Pastor,131,2022-02-02 18:22:25.976185
Easo,95,2022-02-02 18:22:25.976185
Estación,220,2022-02-02 18:22:25.976185
Illumbe,0,2022-02-02 18:22:25.976185
Katalunia,170,2022-02-02 18:22:25.976185
Kontxa,382,2022-02-02 18:22:25.976185
Kursaal,136,2022-02-02 18:22:25.976185
Okendo,361,2022-02-02 18:22:25.976185
Ondarreta,0,2022-02-02 18:22:25.976185
Pio XII,339,2022-02-02 18:22:25.976185
San Martin,127,2022-02-02 18:22:25.976185
Txofre,0,2022-02-02 18:22:25.976185
Zuatzu,0,2022-02-02 18:22:25.976185
Arcco,0,2022-02-02 19:15:31.288789
Atotxa,134,2022-02-02 19:15:31.288789
Boulevard,182,2022-02-02 19:15:31.288789
Buen Pastor,195,2022-02-02 19:15:31.288789
Easo,125,2022-02-02 19:15:31.288789
Estación,257,2022-02-02 19:15:31.288789
Illumbe,0,2022-02-02 19:15:31.288789
Katalunia,227,2022-02-02 19:15:31.288789
Kontxa,433,2022-02-02 19:15:31.288789
Kursaal,132,2022-02-02 19:15:31.288789
Okendo,413,2022-02-02 19:15:31.288789
Ondarreta,0,2022-02-02 19:15:31.288789
Pio XII,355,2022-02-02 19:15:31.288789
San Martin,188,2022-02-02 19:15:31.288789
Txofre,0,2022-02-02 19:15:31.288789
Zuatzu,0,2022-02-02 19:15:31.288789
Arcco,0,2022-02-02 20:20:43.824222
Atotxa,166,2022-02-02 20:20:43.824222
Boulevard,232,2022-02-02 20:20:43.824222
Buen Pastor,240,2022-02-02 20:20:43.824222
Easo,140,2022-02-02 20:20:43.824222
Estación,275,2022-02-02 20:20:43.824222
Illumbe,0,2022-02-02 20:20:43.824222
Katalunia,295,2022-02-02 20:20:43.824222
Kontxa,481,2022-02-02 20:20:43.824222
Kursaal,143,2022-02-02 20:20:43.824222
Okendo,456,2022-02-02 20:20:43.824222
Ondarreta,0,2022-02-02 20:20:43.824222
Pio XII,366,2022-02-02 20:20:43.824222
San Martin,222,2022-02-02 20:20:43.824222
Txofre,0,2022-02-02 20:20:43.824222
Zuatzu,0,2022-02-02 20:20:43.824222
Arcco,0,2022-02-02 21:17:10.436870
Atotxa,181,2022-02-02 21:17:10.436870
Boulevard,274,2022-02-02 21:17:10.436870
Buen Pastor,265,2022-02-02 21:17:10.436870
Easo,149,2022-02-02 21:17:10.436870
Estación,292,2022-02-02 21:17:10.436870
Illumbe,0,2022-02-02 21:17:10.436870
Katalunia,322,2022-02-02 21:17:10.436870
Kontxa,496,2022-02-02 21:17:10.436870
Kursaal,191,2022-02-02 21:17:10.436870
Okendo,509,2022-02-02 21:17:10.436870
Ondarreta,0,2022-02-02 21:17:10.436870
Pio XII,364,2022-02-02 21:17:10.436870
San Martin,237,2022-02-02 21:17:10.436870
Txofre,0,2022-02-02 21:17:10.436870
Zuatzu,0,2022-02-02 21:17:10.436870
Arcco,0,2022-02-02 22:18:33.637078
Atotxa,187,2022-02-02 22:18:33.637078
Boulevard,304,2022-02-02 22:18:33.637078
Buen Pastor,282,2022-02-02 22:18:33.637078
Easo,153,2022-02-02 22:18:33.637078
Estación,311,2022-02-02 22:18:33.637078
Illumbe,0,2022-02-02 22:18:33.637078
Katalunia,341,2022-02-02 22:18:33.637078
Kontxa,503,2022-02-02 22:18:33.637078
Kursaal,210,2022-02-02 22:18:33.637078
Okendo,544,2022-02-02 22:18:33.637078
Ondarreta,0,2022-02-02 22:18:33.637078
Pio XII,363,2022-02-02 22:18:33.637078
San Martin,243,2022-02-02 22:18:33.637078
Txofre,0,2022-02-02 22:18:33.637078
Zuatzu,0,2022-02-02 22:18:33.637078
Arcco,0,2022-02-02 23:19:29.240938
Atotxa,188,2022-02-02 23:19:29.240938
Boulevard,320,2022-02-02 23:19:29.240938
Buen Pastor,303,2022-02-02 23:19:29.240938
Easo,153,2022-02-02 23:19:29.240938
Estación,319,2022-02-02 23:19:29.240938
Illumbe,0,2022-02-02 23:19:29.240938
Katalunia,351,2022-02-02 23:19:29.240938
Kontxa,512,2022-02-02 23:19:29.240938
Kursaal,219,2022-02-02 23:19:29.240938
Okendo,560,2022-02-02 23:19:29.240938
Ondarreta,0,2022-02-02 23:19:29.240938
Pio XII,362,2022-02-02 23:19:29.240938
San Martin,246,2022-02-02 23:19:29.240938
Txofre,0,2022-02-02 23:19:29.240938
Zuatzu,0,2022-02-02 23:19:29.240938
Arcco,0,2022-02-03 01:05:05.993220
Atotxa,188,2022-02-03 01:05:05.993220
Boulevard,336,2022-02-03 01:05:05.993220
Buen Pastor,305,2022-02-03 01:05:05.993220
Easo,154,2022-02-03 01:05:05.993220
Estación,321,2022-02-03 01:05:05.993220
Illumbe,0,2022-02-03 01:05:05.993220
Katalunia,357,2022-02-03 01:05:05.993220
Kontxa,521,2022-02-03 01:05:05.993220
Kursaal,224,2022-02-03 01:05:05.993220
Okendo,563,2022-02-03 01:05:05.993220
Ondarreta,0,2022-02-03 01:05:05.993220
Pio XII,362,2022-02-03 01:05:05.993220
San Martin,248,2022-02-03 01:05:05.993220
Txofre,0,2022-02-03 01:05:05.993220
Zuatzu,0,2022-02-03 01:05:05.993220
Arcco,0,2022-02-03 02:30:22.370872
Atotxa,188,2022-02-03 02:30:22.370872
Boulevard,337,2022-02-03 02:30:22.370872
Buen Pastor,307,2022-02-03 02:30:22.370872
Easo,153,2022-02-03 02:30:22.370872
Estación,321,2022-02-03 02:30:22.370872
Illumbe,0,2022-02-03 02:30:22.370872
Katalunia,360,2022-02-03 02:30:22.370872
Kontxa,522,2022-02-03 02:30:22.370872
Kursaal,224,2022-02-03 02:30:22.370872
Okendo,562,2022-02-03 02:30:22.370872
Ondarreta,0,2022-02-03 02:30:22.370872
Pio XII,360,2022-02-03 02:30:22.370872
San Martin,249,2022-02-03 02:30:22.370872
Txofre,0,2022-02-03 02:30:22.370872
Zuatzu,0,2022-02-03 02:30:22.370872
Arcco,0,2022-02-03 03:20:46.742600
Atotxa,188,2022-02-03 03:20:46.742600
Boulevard,337,2022-02-03 03:20:46.742600
Buen Pastor,307,2022-02-03 03:20:46.742600
Easo,154,2022-02-03 03:20:46.742600
Estación,321,2022-02-03 03:20:46.742600
Illumbe,0,2022-02-03 03:20:46.742600
Katalunia,359,2022-02-03 03:20:46.742600
Kontxa,570,2022-02-03 03:20:46.742600
Kursaal,224,2022-02-03 03:20:46.742600
Okendo,562,2022-02-03 03:20:46.742600
Ondarreta,0,2022-02-03 03:20:46.742600
Pio XII,360,2022-02-03 03:20:46.742600
San Martin,249,2022-02-03 03:20:46.742600
Txofre,0,2022-02-03 03:20:46.742600
Zuatzu,0,2022-02-03 03:20:46.742600
Arcco,0,2022-02-03 04:24:58.152953
Atotxa,188,2022-02-03 04:24:58.152953
Boulevard,337,2022-02-03 04:24:58.152953
Buen Pastor,306,2022-02-03 04:24:58.152953
Easo,155,2022-02-03 04:24:58.152953
Estación,321,2022-02-03 04:24:58.152953
Illumbe,0,2022-02-03 04:24:58.152953
Katalunia,359,2022-02-03 04:24:58.152953
Kontxa,570,2022-02-03 04:24:58.152953
Kursaal,224,2022-02-03 04:24:58.152953
Okendo,561,2022-02-03 04:24:58.152953
Ondarreta,0,2022-02-03 04:24:58.152953
Pio XII,360,2022-02-03 04:24:58.152953
San Martin,248,2022-02-03 04:24:58.152953
Txofre,0,2022-02-03 04:24:58.152953
Zuatzu,0,2022-02-03 04:24:58.152953
Arcco,0,2022-02-03 05:17:42.841915
Atotxa,187,2022-02-03 05:17:42.841915
Boulevard,336,2022-02-03 05:17:42.841915
Buen Pastor,306,2022-02-03 05:17:42.841915
Easo,155,2022-02-03 05:17:42.841915
Estación,319,2022-02-03 05:17:42.841915
Illumbe,0,2022-02-03 05:17:42.841915
Katalunia,360,2022-02-03 05:17:42.841915
Kontxa,571,2022-02-03 05:17:42.841915
Kursaal,224,2022-02-03 05:17:42.841915
Okendo,563,2022-02-03 05:17:42.841915
Ondarreta,0,2022-02-03 05:17:42.841915
Pio XII,360,2022-02-03 05:17:42.841915
San Martin,247,2022-02-03 05:17:42.841915
Txofre,0,2022-02-03 05:17:42.841915
Zuatzu,0,2022-02-03 05:17:42.841915
Arcco,0,2022-02-03 06:23:20.530531
Atotxa,188,2022-02-03 06:23:20.530531
Boulevard,327,2022-02-03 06:23:20.530531
Buen Pastor,307,2022-02-03 06:23:20.530531
Easo,158,2022-02-03 06:23:20.530531
Estación,313,2022-02-03 06:23:20.530531
Illumbe,0,2022-02-03 06:23:20.530531
Katalunia,362,2022-02-03 06:23:20.530531
Kontxa,570,2022-02-03 06:23:20.530531
Kursaal,224,2022-02-03 06:23:20.530531
Okendo,566,2022-02-03 06:23:20.530531
Ondarreta,0,2022-02-03 06:23:20.530531
Pio XII,356,2022-02-03 06:23:20.530531
San Martin,239,2022-02-03 06:23:20.530531
Txofre,0,2022-02-03 06:23:20.530531
Zuatzu,0,2022-02-03 06:23:20.530531
Arcco,0,2022-02-03 07:18:14.695214
Atotxa,179,2022-02-03 07:18:14.695214
Boulevard,318,2022-02-03 07:18:14.695214
Buen Pastor,300,2022-02-03 07:18:14.695214
Easo,157,2022-02-03 07:18:14.695214
Estación,309,2022-02-03 07:18:14.695214
Illumbe,0,2022-02-03 07:18:14.695214
Katalunia,360,2022-02-03 07:18:14.695214
Kontxa,554,2022-02-03 07:18:14.695214
Kursaal,221,2022-02-03 07:18:14.695214
Okendo,545,2022-02-03 07:18:14.695214
Ondarreta,0,2022-02-03 07:18:14.695214
Pio XII,346,2022-02-03 07:18:14.695214
San Martin,227,2022-02-03 07:18:14.695214
Txofre,0,2022-02-03 07:18:14.695214
Zuatzu,0,2022-02-03 07:18:14.695214
Arcco,0,2022-02-03 08:23:08.140507
Atotxa,126,2022-02-03 08:23:08.140507
Boulevard,268,2022-02-03 08:23:08.140507
Buen Pastor,251,2022-02-03 08:23:08.140507
Easo,133,2022-02-03 08:23:08.140507
Estación,291,2022-02-03 08:23:08.140507
Illumbe,0,2022-02-03 08:23:08.140507
Katalunia,312,2022-02-03 08:23:08.140507
Kontxa,509,2022-02-03 08:23:08.140507
Kursaal,200,2022-02-03 08:23:08.140507
Okendo,475,2022-02-03 08:23:08.140507
Ondarreta,0,2022-02-03 08:23:08.140507
Pio XII,344,2022-02-03 08:23:08.140507
San Martin,194,2022-02-03 08:23:08.140507
Txofre,0,2022-02-03 08:23:08.140507
Zuatzu,0,2022-02-03 08:23:08.140507
Arcco,0,2022-02-03 09:19:21.672361
Atotxa,81,2022-02-03 09:19:21.672361
Boulevard,202,2022-02-03 09:19:21.672361
Buen Pastor,180,2022-02-03 09:19:21.672361
Easo,103,2022-02-03 09:19:21.672361
Estación,274,2022-02-03 09:19:21.672361
Illumbe,0,2022-02-03 09:19:21.672361
Katalunia,227,2022-02-03 09:19:21.672361
Kontxa,450,2022-02-03 09:19:21.672361
Kursaal,164,2022-02-03 09:19:21.672361
Okendo,414,2022-02-03 09:19:21.672361
Ondarreta,0,2022-02-03 09:19:21.672361
Pio XII,311,2022-02-03 09:19:21.672361
San Martin,159,2022-02-03 09:19:21.672361
Txofre,0,2022-02-03 09:19:21.672361
Zuatzu,0,2022-02-03 09:19:21.672361
Arcco,0,2022-02-03 10:20:31.236780
Atotxa,54,2022-02-03 10:20:31.236780
Boulevard,154,2022-02-03 10:20:31.236780
Buen Pastor,121,2022-02-03 10:20:31.236780
Easo,88,2022-02-03 10:20:31.236780
Estación,246,2022-02-03 10:20:31.236780
Illumbe,0,2022-02-03 10:20:31.236780
Katalunia,168,2022-02-03 10:20:31.236780
Kontxa,413,2022-02-03 10:20:31.236780
Kursaal,153,2022-02-03 10:20:31.236780
Okendo,351,2022-02-03 10:20:31.236780
Ondarreta,0,2022-02-03 10:20:31.236780
Pio XII,301,2022-02-03 10:20:31.236780
San Martin,115,2022-02-03 10:20:31.236780
Txofre,10,2022-02-03 10:20:31.236780
Zuatzu,0,2022-02-03 10:20:31.236780
Arcco,0,2022-02-03 11:15:34.528961
Atotxa,81,2022-02-03 11:15:34.528961
Boulevard,129,2022-02-03 11:15:34.528961
Buen Pastor,101,2022-02-03 11:15:34.528961
Easo,76,2022-02-03 11:15:34.528961
Estación,236,2022-02-03 11:15:34.528961
Illumbe,0,2022-02-03 11:15:34.528961
Katalunia,155,2022-02-03 11:15:34.528961
Kontxa,396,2022-02-03 11:15:34.528961
Kursaal,144,2022-02-03 11:15:34.528961
Okendo,317,2022-02-03 11:15:34.528961
Ondarreta,0,2022-02-03 11:15:34.528961
Pio XII,369,2022-02-03 11:15:34.528961
San Martin,105,2022-02-03 11:15:34.528961
Txofre,10,2022-02-03 11:15:34.528961
Zuatzu,0,2022-02-03 11:15:34.528961
Arcco,0,2022-02-03 12:31:25.528975
Atotxa,93,2022-02-03 12:31:25.528975
Boulevard,153,2022-02-03 12:31:25.528975
Buen Pastor,135,2022-02-03 12:31:25.528975
Easo,104,2022-02-03 12:31:25.528975
Estación,257,2022-02-03 12:31:25.528975
Illumbe,0,2022-02-03 12:31:25.528975
Katalunia,189,2022-02-03 12:31:25.528975
Kontxa,364,2022-02-03 12:31:25.528975
Kursaal,151,2022-02-03 12:31:25.528975
Okendo,364,2022-02-03 12:31:25.528975
Ondarreta,0,2022-02-03 12:31:25.528975
Pio XII,382,2022-02-03 12:31:25.528975
San Martin,126,2022-02-03 12:31:25.528975
Txofre,10,2022-02-03 12:31:25.528975
Zuatzu,0,2022-02-03 12:31:25.528975
Arcco,0,2022-02-03 13:21:19.691672
Atotxa,124,2022-02-03 13:21:19.691672
Boulevard,175,2022-02-03 13:21:19.691672
Buen Pastor,166,2022-02-03 13:21:19.691672
Easo,122,2022-02-03 13:21:19.691672
Estación,270,2022-02-03 13:21:19.691672
Illumbe,0,2022-02-03 13:21:19.691672
Katalunia,225,2022-02-03 13:21:19.691672
Kontxa,385,2022-02-03 13:21:19.691672
Kursaal,160,2022-02-03 13:21:19.691672
Okendo,385,2022-02-03 13:21:19.691672
Ondarreta,0,2022-02-03 13:21:19.691672
Pio XII,395,2022-02-03 13:21:19.691672
San Martin,144,2022-02-03 13:21:19.691672
Txofre,10,2022-02-03 13:21:19.691672
Zuatzu,0,2022-02-03 13:21:19.691672
Arcco,0,2022-02-03 14:18:14.637672
Atotxa,137,2022-02-03 14:18:14.637672
Boulevard,204,2022-02-03 14:18:14.637672
Buen Pastor,185,2022-02-03 14:18:14.637672
Easo,116,2022-02-03 14:18:14.637672
Estación,266,2022-02-03 14:18:14.637672
Illumbe,0,2022-02-03 14:18:14.637672
Katalunia,236,2022-02-03 14:18:14.637672
Kontxa,411,2022-02-03 14:18:14.637672
Kursaal,174,2022-02-03 14:18:14.637672
Okendo,400,2022-02-03 14:18:14.637672
Ondarreta,0,2022-02-03 14:18:14.637672
Pio XII,411,2022-02-03 14:18:14.637672
San Martin,162,2022-02-03 14:18:14.637672
Txofre,10,2022-02-03 14:18:14.637672
Zuatzu,0,2022-02-03 14:18:14.637672
Arcco,0,2022-02-03 15:19:31.299468
Atotxa,141,2022-02-03 15:19:31.299468
Boulevard,201,2022-02-03 15:19:31.299468
Buen Pastor,171,2022-02-03 15:19:31.299468
Easo,95,2022-02-03 15:19:31.299468
Estación,246,2022-02-03 15:19:31.299468
Illumbe,0,2022-02-03 15:19:31.299468
Katalunia,215,2022-02-03 15:19:31.299468
Kontxa,412,2022-02-03 15:19:31.299468
Kursaal,181,2022-02-03 15:19:31.299468
Okendo,396,2022-02-03 15:19:31.299468
Ondarreta,0,2022-02-03 15:19:31.299468
Pio XII,384,2022-02-03 15:19:31.299468
San Martin,155,2022-02-03 15:19:31.299468
Txofre,10,2022-02-03 15:19:31.299468
Zuatzu,0,2022-02-03 15:19:31.299468
Arcco,0,2022-02-03 16:30:18.937340
Atotxa,123,2022-02-03 16:30:18.937340
Boulevard,180,2022-02-03 16:30:18.937340
Buen Pastor,115,2022-02-03 16:30:18.937340
Easo,63,2022-02-03 16:30:18.937340
Estación,212,2022-02-03 16:30:18.937340
Illumbe,0,2022-02-03 16:30:18.937340
Katalunia,182,2022-02-03 16:30:18.937340
Kontxa,390,2022-02-03 16:30:18.937340
Kursaal,190,2022-02-03 16:30:18.937340
Okendo,380,2022-02-03 16:30:18.937340
Ondarreta,0,2022-02-03 16:30:18.937340
Pio XII,355,2022-02-03 16:30:18.937340
San Martin,141,2022-02-03 16:30:18.937340
Txofre,10,2022-02-03 16:30:18.937340
Zuatzu,0,2022-02-03 16:30:18.937340
Arcco,0,2022-02-03 17:21:08.677725
Atotxa,107,2022-02-03 17:21:08.677725
Boulevard,179,2022-02-03 17:21:08.677725
Buen Pastor,89,2022-02-03 17:21:08.677725
Easo,61,2022-02-03 17:21:08.677725
Estación,201,2022-02-03 17:21:08.677725
Illumbe,0,2022-02-03 17:21:08.677725
Katalunia,152,2022-02-03 17:21:08.677725
Kontxa,400,2022-02-03 17:21:08.677725
Kursaal,186,2022-02-03 17:21:08.677725
Okendo,371,2022-02-03 17:21:08.677725
Ondarreta,0,2022-02-03 17:21:08.677725
Pio XII,254,2022-02-03 17:21:08.677725
San Martin,122,2022-02-03 17:21:08.677725
Txofre,10,2022-02-03 17:21:08.677725
Zuatzu,0,2022-02-03 17:21:08.677725
Arcco,0,2022-02-03 18:23:11.017639
Atotxa,130,2022-02-03 18:23:11.017639
Boulevard,156,2022-02-03 18:23:11.017639
Buen Pastor,127,2022-02-03 18:23:11.017639
Easo,43,2022-02-03 18:23:11.017639
Estación,203,2022-02-03 18:23:11.017639
Illumbe,0,2022-02-03 18:23:11.017639
Katalunia,176,2022-02-03 18:23:11.017639
Kontxa,446,2022-02-03 18:23:11.017639
Kursaal,188,2022-02-03 18:23:11.017639
Okendo,379,2022-02-03 18:23:11.017639
Ondarreta,0,2022-02-03 18:23:11.017639
Pio XII,230,2022-02-03 18:23:11.017639
San Martin,118,2022-02-03 18:23:11.017639
Txofre,10,2022-02-03 18:23:11.017639
Zuatzu,0,2022-02-03 18:23:11.017639
